$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.502
0.1,0.1,0.2,0.2,0.488
0.1,0.1,0.3,0.3,0.532
0.1,0.1,0.4,0.4,0.498
0.1,0.1,0.5,0.5,0.524
0.1,0.1,0.6,0.6,0.524
0.1,0.1,0.7,0.7,0.496
0.1,0.1,0.8,0.8,0.518
0.1,0.1,0.9,0.9,0.486
0.1,0.1,1.0,1.0,0.53
0.1,0.1,1.1,1.1,0.52
0.1,0.1,1.2,1.2,0.544
0.1,0.1,1.3,1.3,0.538
0.1,0.1,1.4,1.4,0.526
0.1,0.1,1.5,1.5,0.516
0.1,0.1,1.6,1.6,0.482
0.1,0.1,1.7,1.7,0.504
0.1,0.1,1.8,1.8,0.51
0.1,0.1,1.9,1.9,0.454
0.1,0.1,2.0,2.0,0.484
0.1,0.1,2.1,2.1,0.5
0.1,0.1,2.2,2.2,0.494
0.1,0.1,2.3,2.3,0.486
0.1,0.1,2.4,2.4,0.508
0.1,0.1,2.5,2.5,0.476
0.1,0.1,2.6,2.6,0.506
0.1,0.1,2.7,2.7,0.512
0.1,0.1,2.8,2.8,0.492
0.1,0.1,2.9,2.9,0.512
0.1,0.1,3.0,3.0,0.504
0.1,0.1,3.1,3.1,0.514
0.1,0.1,3.2,3.2,0.526
0.1,0.1,3.3,3.3,0.492
0.1,0.1,3.4,3.4,0.496
0.1,0.1,3.5,3.5,0.506
0.1,0.1,3.6,3.6,0.492
0.1,0.1,3.7,3.7,0.468
0.1,0.1,3.8,3.8,0.496
0.1,0.1,3.9,3.9,0.508
0.1,0.1,4.0,4.0,0.506
0.1,0.1,4.1,4.1,0.5
0.1,0.1,4.2,4.2,0.468
0.1,0.1,4.3,4.3,0.458
0.1,0.1,4.4,4.4,0.508
0.1,0.1,4.5,4.5,0.514
0.1,0.1,4.6,4.6,0.522
0.1,0.1,4.7,4.7,0.484
0.1,0.1,4.8,4.8,0.542
0.1,0.1,4.9,4.9,0.512
0.1,0.1,5.0,5.0,0.506
0.1,0.1,5.1,5.1,0.522
0.1,0.1,5.2,5.2,0.504
0.1,0.1,5.3,5.3,0.512
0.1,0.1,5.4,5.4,0.516
0.1,0.1,5.5,5.5,0.476
0.1,0.1,5.6,5.6,0.506
0.1,0.1,5.7,5.7,0.546
0.1,0.1,5.8,5.8,0.516
0.1,0.1,5.9,5.9,0.5
0.1,0.1,6.0,6.0,0.562
0.1,0.1,6.1,6.1,0.562
0.1,0.1,6.2,6.2,0.548
0.1,0.1,6.3,6.3,0.52
0.1,0.1,6.4,6.4,0.55
0.1,0.1,6.5,6.5,0.518
0.1,0.1,6.6,6.6,0.604
0.1,0.1,6.7,6.7,0.574
0.1,0.1,6.8,6.8,0.562
0.1,0.1,6.9,6.9,0.592
0.1,0.1,7.0,7.0,0.574
0.1,0.1,7.1,7.1,0.568
0.1,0.1,7.2,7.2,0.65
0.1,0.1,7.3,7.3,0.574
0.1,0.1,7.4,7.4,0.64
0.1,0.1,7.5,7.5,0.592
0.1,0.1,7.6,7.6,0.62
0.1,0.1,7.7,7.7,0.656
0.1,0.1,7.8,7.8,0.644
0.1,0.1,7.9,7.9,0.616
0.1,0.1,8.0,8.0,0.614
0.1,0.1,8.1,8.1,0.646
0.1,0.1,8.2,8.2,0.576
0.1,0.1,8.3,8.3,0.618
0.1,0.1,8.4,8.4,0.66
0.1,0.1,8.5,8.5,0.672
0.1,0.1,8.6,8.6,0.652
0.1,0.1,8.7,8.7,0.692
0.1,0.1,8.8,8.8,0.648
0.1,0.1,8.9,8.9,0.634
0.1,0.1,9.0,9.0,0.668
0.1,0.1,9.1,9.1,0.644
0.1,0.1,9.2,9.2,0.614
0.1,0.1,9.3,9.3,0.658
0.1,0.1,9.4,9.4,0.616
0.1,0.1,9.5,9.5,0.668
0.1,0.1,9.6,9.6,0.668
0.1,0.1,9.7,9.7,0.668
0.1,0.1,9.8,9.8,0.674
0.1,0.1,9.9,9.9,0.666
0.1,0.1,10.0,10.0,0.648
0.1,0.1,10.1,10.1,0.7
0.1,0.1,10.2,10.2,0.676
0.1,0.1,10.3,10.3,0.636
0.1,0.1,10.4,10.4,0.67
0.1,0.1,10.5,10.5,0.654
0.1,0.1,10.6,10.6,0.64
0.1,0.1,10.7,10.7,0.696
0.1,0.1,10.8,10.8,0.702
0.1,0.1,10.9,10.9,0.676
0.1,0.1,11.0,11.0,0.7
0.1,0.1,11.1,11.1,0.706
0.1,0.1,11.2,11.2,0.688
0.1,0.1,11.3,11.3,0.724
0.1,0.1,11.4,11.4,0.694
0.1,0.1,11.5,11.5,0.722
0.1,0.1,11.6,11.6,0.66
0.1,0.1,11.7,11.7,0.672
0.1,0.1,11.8,11.8,0.69
0.1,0.1,11.9,11.9,0.732
0.1,0.1,12.0,12.0,0.712
0.1,0.1,12.1,12.1,0.68
0.1,0.1,12.2,12.2,0.678
0.1,0.1,12.3,12.3,0.668
0.1,0.1,12.4,12.4,0.712
0.1,0.1,12.5,12.5,0.688
0.1,0.1,12.6,12.6,0.7
0.1,0.1,12.7,12.7,0.684
0.1,0.1,12.8,12.8,0.688
0.1,0.1,12.9,12.9,0.712
0.1,0.1,13.0,13.0,0.716
0.1,0.1,13.1,13.1,0.71
0.1,0.1,13.2,13.2,0.69
0.1,0.1,13.3,13.3,0.702
0.1,0.1,13.4,13.4,0.718
0.1,0.1,13.5,13.5,0.714
0.1,0.1,13.6,13.6,0.706
0.1,0.1,13.7,13.7,0.732
0.1,0.1,13.8,13.8,0.716
0.1,0.1,13.9,13.9,0.716
0.1,0.1,14.0,14.0,0.708
0.1,0.1,14.1,14.1,0.676
0.1,0.1,14.2,14.2,0.712
0.1,0.1,14.3,14.3,0.718
0.1,0.1,14.4,14.4,0.716
0.1,0.1,14.5,14.5,0.71
0.1,0.1,14.6,14.6,0.712
0.1,0.1,14.7,14.7,0.73
0.1,0.1,14.8,14.8,0.694
0.1,0.1,14.9,14.9,0.736
0.1,0.1,15.0,15.0,0.676
0.1,0.1,15.1,15.1,0.708
0.2,0.2,0.1,0.1,0.486
0.2,0.2,0.2,0.2,0.492
0.2,0.2,0.3,0.3,0.456
0.2,0.2,0.4,0.4,0.494
0.2,0.2,0.5,0.5,0.482
0.2,0.2,0.6,0.6,0.472
0.2,0.2,0.7,0.7,0.514
0.2,0.2,0.8,0.8,0.474
0.2,0.2,0.9,0.9,0.512
0.2,0.2,1.0,1.0,0.526
0.2,0.2,1.1,1.1,0.498
0.2,0.2,1.2,1.2,0.52
0.2,0.2,1.3,1.3,0.512
0.2,0.2,1.4,1.4,0.476
0.2,0.2,1.5,1.5,0.526
0.2,0.2,1.6,1.6,0.492
0.2,0.2,1.7,1.7,0.464
0.2,0.2,1.8,1.8,0.514
0.2,0.2,1.9,1.9,0.494
0.2,0.2,2.0,2.0,0.482
0.2,0.2,2.1,2.1,0.484
0.2,0.2,2.2,2.2,0.454
0.2,0.2,2.3,2.3,0.546
0.2,0.2,2.4,2.4,0.512
0.2,0.2,2.5,2.5,0.472
0.2,0.2,2.6,2.6,0.474
0.2,0.2,2.7,2.7,0.466
0.2,0.2,2.8,2.8,0.48
0.2,0.2,2.9,2.9,0.512
0.2,0.2,3.0,3.0,0.51
0.2,0.2,3.1,3.1,0.442
0.2,0.2,3.2,3.2,0.458
0.2,0.2,3.3,3.3,0.506
0.2,0.2,3.4,3.4,0.532
0.2,0.2,3.5,3.5,0.506
0.2,0.2,3.6,3.6,0.53
0.2,0.2,3.7,3.7,0.48
0.2,0.2,3.8,3.8,0.506
0.2,0.2,3.9,3.9,0.518
0.2,0.2,4.0,4.0,0.498
0.2,0.2,4.1,4.1,0.498
0.2,0.2,4.2,4.2,0.486
0.2,0.2,4.3,4.3,0.512
0.2,0.2,4.4,4.4,0.46
0.2,0.2,4.5,4.5,0.524
0.2,0.2,4.6,4.6,0.528
0.2,0.2,4.7,4.7,0.478
0.2,0.2,4.8,4.8,0.554
0.2,0.2,4.9,4.9,0.486
0.2,0.2,5.0,5.0,0.526
0.2,0.2,5.1,5.1,0.526
