$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.844
0.1,0.1,0.2,0.2,0.9
0.1,0.1,0.3,0.3,0.794
0.1,0.1,0.4,0.4,0.636
0.1,0.1,0.5,0.5,0.57
0.1,0.1,0.6,0.6,0.532
0.1,0.1,0.7,0.7,0.48
0.1,0.1,0.8,0.8,0.402
0.1,0.1,0.9,0.9,0.402
0.1,0.1,1.0,1.0,0.394
0.1,0.1,1.1,1.1,0.368
0.1,0.1,1.2,1.2,0.382
0.1,0.1,1.3,1.3,0.382
0.1,0.1,1.4,1.4,0.37
0.1,0.1,1.5,1.5,0.348
0.1,0.1,1.6,1.6,0.312
0.1,0.1,1.7,1.7,0.338
0.1,0.1,1.8,1.8,0.338
0.1,0.1,1.9,1.9,0.354
0.1,0.1,2.0,2.0,0.324
0.1,0.1,2.1,2.1,0.322
0.1,0.1,2.2,2.2,0.342
0.1,0.1,2.3,2.3,0.35
0.1,0.1,2.4,2.4,0.312
0.1,0.1,2.5,2.5,0.37
0.1,0.1,2.6,2.6,0.33
0.1,0.1,2.7,2.7,0.356
0.1,0.1,2.8,2.8,0.334
0.1,0.1,2.9,2.9,0.302
0.1,0.1,3.0,3.0,0.31
0.1,0.1,3.1,3.1,0.258
0.1,0.1,3.2,3.2,0.322
0.1,0.1,3.3,3.3,0.316
0.1,0.1,3.4,3.4,0.31
0.1,0.1,3.5,3.5,0.308
0.1,0.1,3.6,3.6,0.296
0.1,0.1,3.7,3.7,0.366
0.1,0.1,3.8,3.8,0.332
0.1,0.1,3.9,3.9,0.304
0.1,0.1,4.0,4.0,0.338
0.1,0.1,4.1,4.1,0.334
0.1,0.1,4.2,4.2,0.286
0.1,0.1,4.3,4.3,0.318
0.1,0.1,4.4,4.4,0.332
0.1,0.1,4.5,4.5,0.316
0.1,0.1,4.6,4.6,0.308
0.1,0.1,4.7,4.7,0.286
0.1,0.1,4.8,4.8,0.306
0.1,0.1,4.9,4.9,0.298
0.1,0.1,5.0,5.0,0.33
0.1,0.1,5.1,5.1,0.316
0.1,0.1,5.2,5.2,0.344
0.1,0.1,5.3,5.3,0.3
0.1,0.1,5.4,5.4,0.308
0.1,0.1,5.5,5.5,0.284
0.1,0.1,5.6,5.6,0.334
0.1,0.1,5.7,5.7,0.296
0.1,0.1,5.8,5.8,0.266
0.1,0.1,5.9,5.9,0.282
0.1,0.1,6.0,6.0,0.324
0.1,0.1,6.1,6.1,0.298
0.1,0.1,6.2,6.2,0.316
0.1,0.1,6.3,6.3,0.318
0.1,0.1,6.4,6.4,0.316
