$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.24
0.0,0.0,0.1,0.1,0.46
0.0,0.0,0.2,0.2,0.47
0.0,0.0,0.3,0.3,0.474
0.0,0.0,0.4,0.4,0.468
0.0,0.0,0.5,0.5,0.462
0.0,0.0,0.6,0.6,0.466
0.0,0.0,0.7,0.7,0.452
0.0,0.0,0.8,0.8,0.47
0.0,0.0,0.9,0.9,0.452
0.0,0.0,1.0,1.0,0.504
0.0,0.0,1.1,1.1,0.448
0.0,0.0,1.2,1.2,0.464
0.0,0.0,1.3,1.3,0.424
0.0,0.0,1.4,1.4,0.446
0.0,0.0,1.5,1.5,0.436
0.0,0.0,1.6,1.6,0.44
0.0,0.0,1.7,1.7,0.476
0.0,0.0,1.8,1.8,0.442
0.0,0.0,1.9,1.9,0.446
0.0,0.0,2.0,2.0,0.496
0.0,0.0,2.1,2.1,0.52
0.0,0.0,2.2,2.2,0.444
0.0,0.0,2.3,2.3,0.438
0.0,0.0,2.4,2.4,0.472
0.0,0.0,2.5,2.5,0.492
0.0,0.0,2.6,2.6,0.47
0.0,0.0,2.7,2.7,0.486
0.0,0.0,2.8,2.8,0.462
0.0,0.0,2.9,2.9,0.46
0.0,0.0,3.0,3.0,0.456
0.0,0.0,3.1,3.1,0.486
0.0,0.0,3.2,3.2,0.458
0.0,0.0,3.3,3.3,0.458
0.0,0.0,3.4,3.4,0.462
0.0,0.0,3.5,3.5,0.454
0.0,0.0,3.6,3.6,0.438
0.0,0.0,3.7,3.7,0.468
0.0,0.0,3.8,3.8,0.472
0.0,0.0,3.9,3.9,0.424
0.0,0.0,4.0,4.0,0.462
0.0,0.0,4.1,4.1,0.482
0.0,0.0,4.2,4.2,0.498
0.0,0.0,4.3,4.3,0.478
0.0,0.0,4.4,4.4,0.508
0.0,0.0,4.5,4.5,0.476
0.0,0.0,4.6,4.6,0.496
0.0,0.0,4.7,4.7,0.448
0.0,0.0,4.8,4.8,0.49
0.0,0.0,4.9,4.9,0.446
0.0,0.0,5.0,5.0,0.42
0.0,0.0,5.1,5.1,0.45
0.0,0.0,5.2,5.2,0.474
0.0,0.0,5.3,5.3,0.476
0.0,0.0,5.4,5.4,0.48
0.0,0.0,5.5,5.5,0.492
0.0,0.0,5.6,5.6,0.458
0.0,0.0,5.7,5.7,0.454
0.0,0.0,5.8,5.8,0.478
0.0,0.0,5.9,5.9,0.47
0.0,0.0,6.0,6.0,0.462
0.0,0.0,6.1,6.1,0.46
0.0,0.0,6.2,6.2,0.472
0.0,0.0,6.3,6.3,0.456
0.0,0.0,6.4,6.4,0.448
0.0,0.0,6.5,6.5,0.472
0.0,0.0,6.6,6.6,0.456
0.0,0.0,6.7,6.7,0.464
0.0,0.0,6.8,6.8,0.486
0.0,0.0,6.9,6.9,0.484
0.0,0.0,7.0,7.0,0.486
0.0,0.0,7.1,7.1,0.44
0.0,0.0,7.2,7.2,0.454
0.0,0.0,7.3,7.3,0.48
0.0,0.0,7.4,7.4,0.502
0.0,0.0,7.5,7.5,0.45
0.0,0.0,7.6,7.6,0.48
0.0,0.0,7.7,7.7,0.538
0.0,0.0,7.8,7.8,0.442
0.0,0.0,7.9,7.9,0.476
0.0,0.0,8.0,8.0,0.462
0.0,0.0,8.1,8.1,0.438
0.0,0.0,8.2,8.2,0.536
0.0,0.0,8.3,8.3,0.454
0.0,0.0,8.4,8.4,0.472
0.0,0.0,8.5,8.5,0.464
0.0,0.0,8.6,8.6,0.458
0.0,0.0,8.7,8.7,0.476
0.0,0.0,8.8,8.8,0.44
0.0,0.0,8.9,8.9,0.444
0.0,0.0,9.0,9.0,0.454
0.0,0.0,9.1,9.1,0.46
0.0,0.0,9.2,9.2,0.428
0.0,0.0,9.3,9.3,0.444
0.0,0.0,9.4,9.4,0.454
0.0,0.0,9.5,9.5,0.492
0.0,0.0,9.6,9.6,0.506
0.0,0.0,9.7,9.7,0.438
0.0,0.0,9.8,9.8,0.506
0.0,0.0,9.9,9.9,0.468
0.0,0.0,10.0,10.0,0.438
0.0,0.0,10.1,10.1,0.478
0.0,0.0,10.2,10.2,0.45
0.0,0.0,10.3,10.3,0.448
0.0,0.0,10.4,10.4,0.442
0.0,0.0,10.5,10.5,0.464
0.0,0.0,10.6,10.6,0.446
0.0,0.0,10.7,10.7,0.462
0.0,0.0,10.8,10.8,0.492
0.0,0.0,10.9,10.9,0.45
0.0,0.0,11.0,11.0,0.494
0.0,0.0,11.1,11.1,0.46
0.0,0.0,11.2,11.2,0.468
0.0,0.0,11.3,11.3,0.452
0.0,0.0,11.4,11.4,0.482
0.0,0.0,11.5,11.5,0.418
0.0,0.0,11.6,11.6,0.456
0.0,0.0,11.7,11.7,0.442
0.0,0.0,11.8,11.8,0.442
0.0,0.0,11.9,11.9,0.476
0.0,0.0,12.0,12.0,0.492
0.0,0.0,12.1,12.1,0.468
