$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.966
0.1,0.1,0.2,0.2,0.94
0.1,0.1,0.3,0.3,0.878
0.1,0.1,0.4,0.4,0.826
0.1,0.1,0.5,0.5,0.796
0.1,0.1,0.6,0.6,0.728
0.1,0.1,0.7,0.7,0.758
0.1,0.1,0.8,0.8,0.686
0.1,0.1,0.9,0.9,0.678
0.1,0.1,1.0,1.0,0.706
0.1,0.1,1.1,1.1,0.662
0.1,0.1,1.2,1.2,0.662
0.1,0.1,1.3,1.3,0.638
0.1,0.1,1.4,1.4,0.656
0.1,0.1,1.5,1.5,0.652
0.1,0.1,1.6,1.6,0.596
0.1,0.1,1.7,1.7,0.632
0.1,0.1,1.8,1.8,0.646
0.1,0.1,1.9,1.9,0.6
0.1,0.1,2.0,2.0,0.624
0.1,0.1,2.1,2.1,0.602
0.1,0.1,2.2,2.2,0.552
0.1,0.1,2.3,2.3,0.582
0.1,0.1,2.4,2.4,0.604
0.1,0.1,2.5,2.5,0.578
0.1,0.1,2.6,2.6,0.62
0.1,0.1,2.7,2.7,0.596
0.1,0.1,2.8,2.8,0.576
0.1,0.1,2.9,2.9,0.584
0.1,0.1,3.0,3.0,0.604
0.1,0.1,3.1,3.1,0.556
0.1,0.1,3.2,3.2,0.582
0.1,0.1,3.3,3.3,0.602
0.1,0.1,3.4,3.4,0.584
0.1,0.1,3.5,3.5,0.622
0.1,0.1,3.6,3.6,0.594
0.1,0.1,3.7,3.7,0.558
0.1,0.1,3.8,3.8,0.56
0.1,0.1,3.9,3.9,0.588
0.1,0.1,4.0,4.0,0.596
0.1,0.1,4.1,4.1,0.628
0.1,0.1,4.2,4.2,0.566
0.1,0.1,4.3,4.3,0.612
0.1,0.1,4.4,4.4,0.568
0.1,0.1,4.5,4.5,0.554
0.1,0.1,4.6,4.6,0.576
0.1,0.1,4.7,4.7,0.576
0.1,0.1,4.8,4.8,0.578
0.1,0.1,4.9,4.9,0.63
0.1,0.1,5.0,5.0,0.586
0.1,0.1,5.1,5.1,0.564
0.1,0.1,5.2,5.2,0.598
0.1,0.1,5.3,5.3,0.594
0.1,0.1,5.4,5.4,0.552
0.1,0.1,5.5,5.5,0.604
0.1,0.1,5.6,5.6,0.622
0.1,0.1,5.7,5.7,0.57
0.1,0.1,5.8,5.8,0.56
0.1,0.1,5.9,5.9,0.582
0.1,0.1,6.0,6.0,0.558
0.1,0.1,6.1,6.1,0.578
0.1,0.1,6.2,6.2,0.57
0.1,0.1,6.3,6.3,0.58
0.1,0.1,6.4,6.4,0.574
0.1,0.1,6.5,6.5,0.542
0.1,0.1,6.6,6.6,0.554
0.1,0.1,6.7,6.7,0.556
0.1,0.1,6.8,6.8,0.54
0.1,0.1,6.9,6.9,0.558
0.1,0.1,7.0,7.0,0.572
0.1,0.1,7.1,7.1,0.578
0.1,0.1,7.2,7.2,0.608
0.1,0.1,7.3,7.3,0.558
0.1,0.1,7.4,7.4,0.566
0.1,0.1,7.5,7.5,0.588
0.1,0.1,7.6,7.6,0.586
0.1,0.1,7.7,7.7,0.596
0.1,0.1,7.8,7.8,0.588
0.1,0.1,7.9,7.9,0.544
0.1,0.1,8.0,8.0,0.582
0.1,0.1,8.1,8.1,0.572
0.1,0.1,8.2,8.2,0.582
0.1,0.1,8.3,8.3,0.538
0.1,0.1,8.4,8.4,0.556
0.1,0.1,8.5,8.5,0.546
0.1,0.1,8.6,8.6,0.54
0.1,0.1,8.7,8.7,0.592
0.1,0.1,8.8,8.8,0.604
0.1,0.1,8.9,8.9,0.568
0.1,0.1,9.0,9.0,0.54
0.1,0.1,9.1,9.1,0.514
0.1,0.1,9.2,9.2,0.532
0.1,0.1,9.3,9.3,0.554
0.1,0.1,9.4,9.4,0.562
0.1,0.1,9.5,9.5,0.594
